Epoch,Train_Loss,Val_Loss
1,2494.647216796875,1816.90234375
2,1812.3339080810547,1936.4036051432292
3,1711.1165924072266,1977.5783284505208
4,1667.9078826904297,1936.6640218098958
5,1639.5840454101562,1735.5137125651042
6,1637.223648071289,1849.4305826822917
7,1612.3935852050781,1722.1090901692708
8,1626.3749084472656,1786.4085286458333
9,1609.5048370361328,1824.8568522135417
10,1633.805679321289,1670.4654541015625
11,1622.7541198730469,1768.5833740234375
12,1612.7601776123047,1726.9408365885417
13,1628.2208251953125,1743.2147216796875
14,1616.6676025390625,1712.3599446614583
15,1612.0116119384766,1732.748291015625
16,1629.6821594238281,1764.3668619791667
17,1606.9352569580078,1822.8314615885417
18,1620.6137084960938,1783.3777669270833
19,1618.8135528564453,1886.8079427083333
20,1611.4541778564453,1865.5484619140625
21,1619.9906005859375,1870.4727783203125
22,1623.3607788085938,1826.5843912760417
23,1590.1800079345703,1788.2491455078125
24,1598.9293060302734,1782.6435953776042
25,1626.0216522216797,1725.9876708984375
26,1602.404769897461,1777.1849365234375
27,1607.4523162841797,1772.8446451822917
28,1606.063232421875,1739.9622802734375
29,1618.3083801269531,1831.6258544921875
30,1631.0555877685547,1831.4365641276042
31,1619.26123046875,1761.2123616536458
32,1609.5467376708984,1817.02099609375
33,1582.0862121582031,1784.243896484375
34,1614.167495727539,1801.0899251302083
35,1614.3438110351562,1941.4214274088542
36,1619.8600006103516,1706.0144449869792
37,1599.0932922363281,1866.1496988932292
38,1641.5492095947266,1764.6536458333333
39,1607.2471466064453,1791.1074625651042
40,1619.9130401611328,1710.815673828125
41,1596.1663970947266,1821.2296142578125
42,1616.2331237792969,1671.5748697916667
43,1599.6210327148438,1809.6711018880208
44,1596.8341369628906,1798.8414713541667
45,1611.5421142578125,1740.8784586588542
46,1586.2176055908203,1654.495096842448
47,1623.9081420898438,1700.3123372395833
48,1602.0440673828125,1742.6844889322917
49,1613.7042846679688,1734.8107096354167
50,1615.0867004394531,1732.1588948567708
51,1586.9430236816406,1779.9830322265625
52,1607.9423217773438,1735.9187418619792
53,1627.1811065673828,1786.3014322916667
54,1582.1892395019531,1821.0802408854167
55,1613.938003540039,1816.7435709635417
56,1598.4086608886719,1829.0498860677083
57,1585.47216796875,1890.1017659505208
58,1611.0195617675781,1927.8830159505208
59,1595.4302062988281,1761.9788004557292
60,1588.095458984375,1692.0943603515625
61,1587.0389251708984,1845.3956705729167
62,1565.3349151611328,1705.9177652994792
63,1584.3075714111328,1836.3297119140625
64,1591.5752563476562,1791.3468017578125
65,1616.6510009765625,1739.7770182291667
66,1602.095474243164,1765.7947591145833
67,1626.9925384521484,1794.9512125651042
68,1583.0858917236328,1744.5913899739583
69,1600.9672393798828,1674.6415608723958
70,1602.4872283935547,1730.0465901692708
71,1598.4527435302734,1769.6002197265625
72,1589.6028594970703,1769.7625732421875
73,1592.2297973632812,1819.2892659505208
74,1572.807846069336,1824.85009765625
75,1573.9077606201172,1795.5782470703125
76,1571.8280029296875,1831.80322265625
77,1558.9860763549805,1706.3648274739583
78,1602.697998046875,1738.8088785807292
79,1598.4501037597656,1758.9786376953125
80,1584.1765899658203,1738.664306640625
81,1569.9084777832031,1651.9178059895833
82,1613.8688201904297,1717.4956868489583
83,1605.5844116210938,1725.3955891927083
84,1586.2543334960938,1766.5975341796875
85,1569.066650390625,1697.5470784505208
86,1588.9430694580078,1665.7023518880208
87,1590.5928192138672,1703.67578125
88,1588.6012268066406,1761.3367513020833
89,1589.3525848388672,1736.2301025390625
90,1599.2324981689453,1802.9988606770833
91,1596.2512512207031,1755.5303955078125
92,1573.7674255371094,1650.5452880859375
93,1622.095703125,1780.688232421875
94,1591.3686065673828,1750.1317138671875
95,1575.690933227539,1771.3860270182292
96,1615.9637145996094,1884.0825602213542
97,1569.0692291259766,1772.7421468098958
98,1570.353500366211,1724.3474527994792
99,1561.1045227050781,1717.484130859375
100,1595.3750610351562,1910.1027425130208
