Epoch,Train_Loss,Val_Loss
1,2227.287384033203,2169.2424926757812
2,1669.4372940063477,1813.9232381184895
3,1637.3090286254883,1665.9945170084636
4,1593.9603462219238,1702.7530517578125
5,1567.5909175872803,1837.4757893880208
6,1665.5910873413086,1889.0994059244792
7,1562.9748630523682,1592.4932657877605
8,1592.4035034179688,1660.0153910319011
9,1667.5604553222656,1617.364501953125
10,1677.473533630371,1575.8103790283203
11,1646.9306564331055,1624.2195841471355
12,1660.5428886413574,1550.035176595052
13,1552.3105430603027,1561.465596516927
14,1562.3660354614258,1632.028828938802
15,1660.4116744995117,2429.9852294921875
16,1606.0067443847656,1556.9667104085286
17,1629.0264511108398,1749.900614420573
18,1573.660415649414,1585.049545288086
19,1574.115062713623,1690.336446126302
20,1591.4060020446777,2106.9154764811196
21,1604.7422180175781,1789.667236328125
22,1566.5263748168945,1649.464375813802
23,1605.796043395996,1594.0161844889324
24,1571.1484260559082,1988.5951131184895
25,1567.5713520050049,1794.9667358398438
26,1637.2025985717773,1751.4598388671875
27,1614.1277618408203,1801.8079020182292
28,1560.6018981933594,1549.8904724121094
29,1604.7821502685547,1570.7261250813801
30,1620.3304748535156,1823.3782958984375
31,1605.4518280029297,2179.137736002604
32,1546.9718170166016,1866.3834431966145
33,1608.0184288024902,1823.9464925130208
34,1573.4382553100586,1857.5670369466145
35,1664.3868255615234,2115.779581705729
36,1622.455093383789,1647.1608581542969
37,1590.56689453125,1725.1591796875
38,1598.1250915527344,1608.3691914876301
39,1669.3036193847656,1581.3157653808594
40,1587.1231803894043,1538.266242980957
41,1621.3874588012695,1707.89453125
42,1650.809829711914,1875.3008422851562
43,1637.2272872924805,1644.5687764485676
44,1590.5454406738281,1616.055399576823
45,1601.0241241455078,1598.9100443522136
46,1562.1469993591309,1554.2232004801433
47,1594.9492416381836,1594.4803568522136
48,1645.1695251464844,1564.629145304362
49,1553.2271347045898,1628.0081380208333
50,1584.9266891479492,1917.408671061198
51,1578.1048011779785,1641.1224873860676
52,1556.5696830749512,1577.0864562988281
53,1567.581642150879,1588.5202534993489
54,1607.4078216552734,2132.4511108398438
55,1556.0964813232422,1590.0915832519531
56,1566.271068572998,1817.945332845052
57,1607.8520050048828,1618.7961730957031
58,1589.5001678466797,1649.919901529948
59,1572.7006301879883,1568.7340291341145
60,1535.135341644287,1867.9827473958333
61,1534.054298400879,1547.8845672607422
62,1598.9623565673828,1968.3007405598958
63,1651.571762084961,1941.8343709309895
64,1543.4142570495605,1544.3467407226562
65,1580.0350456237793,1553.1141510009766
66,1562.6400451660156,1549.1900024414062
67,1539.2851791381836,1650.7552693684895
68,1524.7840118408203,1593.9056294759114
69,1616.4937210083008,1757.2324829101562
70,1604.066276550293,1820.5478108723958
71,1597.9227142333984,1535.6715850830078
72,1553.6832809448242,1531.0660451253254
73,1539.8713989257812,2443.3054402669272
74,1539.4502601623535,1593.9678446451824
75,1552.381851196289,1873.226094563802
76,1553.3200073242188,1964.7186279296875
77,1607.427848815918,1536.016596476237
78,1548.3628959655762,1547.0525817871094
79,1534.0908660888672,1575.6333923339844
80,1525.518569946289,1972.7371215820312
81,1582.058277130127,2618.3804728190103
82,1495.7063484191895,2385.8651123046875
83,1622.8566284179688,1649.8553263346355
84,1574.9827041625977,1558.6185709635417
85,1503.7186317443848,1538.4234110514324
86,1528.2592658996582,1645.1226806640625
87,1581.9702758789062,1618.2393188476562
88,1631.065299987793,1674.218526204427
89,1614.69677734375,1956.8252766927083
90,1614.9761047363281,2051.8952026367188
91,1569.020164489746,1522.7681477864583
92,1550.9048080444336,1701.3221842447917
93,1532.982162475586,1838.9277750651042
94,1550.0994338989258,1912.4517822265625
95,1602.8749160766602,1790.8936971028645
96,1541.5784378051758,1640.162862141927
97,1536.8364753723145,1723.999979654948
98,1601.8577728271484,1939.8507486979167
99,1508.8010711669922,2423.537587483724
100,1566.582778930664,1700.9539591471355
101,1515.2507514953613,1896.8580729166667
102,1545.781021118164,1625.7820638020833
103,1488.0491256713867,1511.602518717448
104,1611.4133682250977,2077.048055013021
105,1571.4701232910156,1529.6287333170574
106,1527.2849578857422,1833.810323079427
107,1556.0198249816895,1565.1790466308594
108,1507.9426078796387,1526.8959147135417
109,1506.431625366211,1665.9853515625
110,1536.8503036499023,1522.6032002766926
111,1538.552261352539,1545.089619954427
112,1497.510097503662,1866.9498901367188
113,1513.743751525879,1508.8740641276042
114,1516.273593902588,2043.0180053710938
115,1501.3200149536133,1532.5538940429688
116,1538.4390258789062,1483.6757914225261
117,1504.2762298583984,1550.4181111653645
118,1592.7775268554688,1533.1167602539062
119,1503.4632186889648,1629.9621175130208
120,1508.1082305908203,1535.2622884114583
121,1488.63232421875,1758.1456298828125
122,1478.0983695983887,1480.4501241048176
123,1569.9572448730469,1832.8367106119792
124,1546.5390853881836,1776.4288533528645
125,1542.0565490722656,1581.6150919596355
126,1452.6696739196777,2463.4179077148438
127,1574.5191955566406,2203.7704874674478
