Epoch,Train_Loss,Val_Loss
1,38.333122342824936,23.68674349784851
2,9.164437964558601,3.6635449528694153
3,4.027650386095047,3.3452869951725006
4,2.836603157222271,2.6755977272987366
5,2.7105163484811783,2.958514839410782
6,2.8060566931962967,2.7046735286712646
7,2.5982285141944885,2.793682187795639
8,2.5484820753335953,2.676262602210045
9,2.603810653090477,2.6159411817789078
10,2.747919797897339,3.00931653380394
11,2.7909904420375824,3.088755428791046
12,2.8768700808286667,3.4271658658981323
13,2.8040266558527946,2.7017618119716644
14,2.786513365805149,2.745391398668289
15,2.614483341574669,2.7710441797971725
16,2.6279381439089775,2.8151886016130447
17,2.680779740214348,2.9867031425237656
18,2.7740614265203476,2.7411929965019226
19,2.7437041848897934,2.9934901297092438
20,2.6735043674707413,2.773896038532257
21,2.7344997599720955,3.088820680975914
22,2.7306417524814606,2.784097045660019
23,2.5901810005307198,2.7071706503629684
24,2.82036654651165,3.2955831587314606
25,2.8197917342185974,3.140578329563141
26,2.924817129969597,2.8973639011383057
27,2.875550799071789,2.877795249223709
28,2.654717303812504,2.704336568713188
29,2.6906152814626694,3.1526903212070465
30,2.6845958828926086,2.9996931850910187
31,2.6088233441114426,2.6258732676506042
32,2.691275328397751,2.969320595264435
33,2.693242609500885,3.0943027436733246
34,2.7710160464048386,2.5975611358880997
35,2.8431036323308945,2.7870988696813583
36,2.6164901852607727,3.102466642856598
37,2.689860090613365,2.5378256142139435
38,2.8327583968639374,2.8060901761054993
39,2.7811789587140083,2.568588063120842
40,2.5001638531684875,2.646344229578972
41,2.5170475021004677,2.9336356818675995
42,2.4839435815811157,2.4669246822595596
43,2.325894258916378,2.312153860926628
44,2.3211986795067787,2.877170890569687
45,2.6962464451789856,2.69405397772789
46,2.8384872525930405,3.5724024772644043
47,3.0518558472394943,2.726515144109726
48,2.402816131711006,2.6166465133428574
49,2.409716412425041,2.4087222069501877
50,2.203036241233349,2.4378022253513336
51,2.255117140710354,2.786992162466049
52,2.193146511912346,2.2456465661525726
53,2.155498795211315,2.95232093334198
54,2.3748263493180275,2.6683059334754944
55,2.283208779990673,2.237143501639366
56,2.305123805999756,2.972054809331894
57,2.209359422326088,2.665773630142212
58,2.281797394156456,2.2214858382940292
59,2.275483585894108,3.504994809627533
60,2.5628150925040245,2.875250920653343
61,2.1663572639226913,2.7309167087078094
62,2.5740086063742638,2.530479609966278
63,2.5127424970269203,2.353933274745941
64,2.291051559150219,2.4284236133098602
65,2.0883985832333565,2.3489255905151367
66,2.357143312692642,2.7147286534309387
67,2.2435832545161247,2.319828525185585
68,2.187298834323883,2.386274576187134
69,2.1851425990462303,2.456243947148323
70,2.09236378967762,2.202205404639244
71,2.071665897965431,2.537243500351906
72,2.2223886474967003,2.915422171354294
73,2.193940855562687,2.5129673033952713
74,1.9728003069758415,2.462314337491989
75,2.089934155344963,2.893455535173416
76,2.2855054885149,1.93898144364357
77,2.109725944697857,2.228092521429062
78,2.051909014582634,1.9136015176773071
79,1.835235632956028,2.0407103300094604
80,1.9363986477255821,2.4567879736423492
81,2.138335183262825,1.9213019162416458
82,1.83061208948493,2.7479247450828552
83,1.9257503673434258,2.3076109290122986
84,2.067239411175251,2.2363846004009247
85,1.9910277724266052,2.293225809931755
86,1.9897973239421844,2.526018813252449
87,2.1254749819636345,2.2802944779396057
88,1.9333402886986732,1.9184502810239792
89,1.984183818101883,2.24554705619812
90,1.9978919252753258,1.9889286309480667
91,1.8859743773937225,2.002668783068657
92,1.7588822692632675,1.8938955813646317
93,1.7809609025716782,2.0377462208271027
94,1.8887543305754662,2.3601441085338593
95,1.959764540195465,1.8798487335443497
96,1.817383699119091,1.7867863178253174
97,1.7421054691076279,1.6986774429678917
98,1.6844236180186272,1.6622395068407059
99,1.6406573057174683,1.8335105925798416
100,1.7807321771979332,2.488395094871521
101,2.0550659596920013,2.226232945919037
102,1.9277979284524918,2.521784633398056
103,2.041252002120018,2.2000064700841904
104,1.8336388394236565,2.0267813354730606
105,1.6578929275274277,1.745871216058731
106,1.6257685385644436,1.7559042572975159
107,1.6570924036204815,1.6503632068634033
108,1.6883735805749893,2.14975368976593
109,1.6458129361271858,2.1589036732912064
110,2.0060786679387093,1.935164362192154
111,1.8763634115457535,1.7618642300367355
112,1.6975636295974255,2.017709493637085
113,1.6539551988244057,1.775873750448227
114,1.7498851865530014,2.091831475496292
115,1.898574322462082,2.9202333092689514
116,1.9354872107505798,1.8717775791883469
117,1.6619145721197128,1.629284754395485
118,1.5994468480348587,1.684339016675949
119,1.596496343612671,1.7976335436105728
120,1.6958076655864716,1.9534119367599487
121,1.8542978391051292,1.7092645317316055
122,1.5247257500886917,1.9033597856760025
123,1.6598921194672585,1.8712935894727707
124,1.6971183642745018,1.945776417851448
125,1.55464468896389,1.8966013044118881
126,1.7157240137457848,1.8384069353342056
127,1.529997494071722,1.8905893862247467
128,1.5840714126825333,2.0799795985221863
129,1.7421021424233913,1.794447049498558
130,1.600942611694336,2.159426689147949
131,1.8079664260149002,2.5151085257530212
132,1.7450535222887993,1.4931242167949677
133,1.4358047917485237,1.5990958511829376
134,1.4453690722584724,1.6995885968208313
135,1.4576132073998451,1.3491144850850105
136,1.471023052930832,1.5642884820699692
137,1.680161751806736,2.272739067673683
138,1.7061422914266586,1.6363334208726883
139,1.5805770829319954,1.8120595812797546
140,1.589751772582531,1.5236753970384598
141,1.4380210116505623,1.6239944845438004
142,1.4306643307209015,1.5735280960798264
143,1.511842854321003,2.7532611191272736
144,1.7740507796406746,1.5506479293107986
145,1.578146044164896,1.4579036831855774
146,1.4555075764656067,1.49009008705616
147,1.4599236659705639,1.9610697776079178
148,1.5149440690875053,1.320115514099598
149,1.3889442309737206,1.5400380790233612
150,1.4768590033054352,2.6788719594478607
151,1.7508369386196136,1.6622801721096039
152,1.533391386270523,2.5076557397842407
153,1.8264548555016518,1.487935334444046
154,1.5289003625512123,1.4907983988523483
155,1.3739869520068169,1.7883176058530807
156,1.3527931980788708,1.304054580628872
157,1.3549254685640335,1.5998878926038742
158,1.3498453423380852,1.5930279195308685
159,1.4059164114296436,1.3593838065862656
160,1.2671467810869217,1.4129675179719925
161,1.468445546925068,1.7984613478183746
162,1.419618133455515,1.4634177386760712
163,1.408807534724474,1.311573065817356
164,1.4454498142004013,1.5127640217542648
165,1.7899354323744774,1.9911232888698578
166,1.5201397351920605,1.371640421450138
167,1.3888960257172585,1.5824061036109924
168,1.4014391899108887,1.610779270529747
169,1.5588348731398582,1.6520223170518875
170,1.4394837319850922,1.5796068161725998
171,1.5837439373135567,1.5207683742046356
172,1.5077552199363708,1.4783613085746765
173,1.4253972321748734,1.5388687700033188
174,1.3162318021059036,1.406212717294693
175,1.3964959122240543,1.5808614790439606
176,1.7852798700332642,1.59159354865551
177,1.5987813025712967,1.2852155566215515
178,1.522622935473919,2.8071195483207703
179,1.600721936672926,1.6991296708583832
180,1.6002185642719269,2.2277645766735077
181,1.650479830801487,1.8956483751535416
182,1.3318158388137817,2.1298623383045197
183,1.464789755642414,1.4534457176923752
184,1.2421164996922016,1.6881086230278015
185,1.4020067639648914,1.692324459552765
186,1.3301478289067745,1.6205209493637085
187,1.367262825369835,1.3809477388858795
188,1.4793755076825619,2.3844912946224213
189,1.5840735547244549,1.3820578753948212
190,1.3969577215611935,1.5434451550245285
191,1.4810604266822338,1.5357550084590912
192,1.4851118251681328,1.572522222995758
193,1.516534186899662,1.1921107098460197
194,1.254866011440754,1.6761980503797531
195,1.3020998910069466,1.491198793053627
196,1.2677600681781769,1.2489903569221497
197,1.3581903763115406,1.4144162759184837
198,1.329965703189373,1.4869664013385773
199,1.3333146274089813,1.387947365641594
200,1.3886148408055305,1.5700127631425858
