Epoch,Train_Loss,Val_Loss
1,3.5148310315224434,3.3213267759843306
2,2.860255487503544,2.491035905751315
3,2.5596799946600393,2.47465134750713
4,2.625530892802823,2.3837226737629282
5,2.57560537322875,2.363456764004447
6,2.5450645185286,2.579258929599415
7,2.609174980271247,2.377920150756836
8,2.564079484631938,3.25660823691975
9,2.555988023358007,2.624494433403015
10,2.5444189079346193,2.378995575688102
11,2.6022914455782984,2.3908461332321167
12,2.624329332382448,2.5836786248467187
13,2.5831318939885786,2.46713248166171
14,2.538793363878804,2.3654296614907007
15,2.5437169228830645,2.97858651117845
16,2.6235328066733574,2.471643664620139
17,2.5596257140559535,2.5601279085332695
18,2.5360609677530106,2.5283456498926338
19,2.539255784403893,2.4994700496846978
20,2.533374059584833,2.4674145850268276
21,2.5810562141479982,2.446687763387507
22,2.5461365907422957,2.5363974462855947
23,2.5218012717462357,2.416021845557473
24,2.5452334034827446,2.4356677532196045
25,2.5797270113422024,2.341973115097393
26,2.5522311387523526,2.359469538385218
27,2.510634829921107,2.3572357351129707
28,2.559621064893661,2.5225939100438897
29,2.5562862888459237,2.316296645186164
30,2.4904543046028382,2.4205774827436968
31,2.517981094698752,2.450981454415755
32,2.5119301369113307,2.4050125533884223
33,2.5087469739298665,2.7214191285046665
34,2.542781622179093,2.3517320914701982
35,2.6020354378607964,2.663782900029963
36,2.4990909676398,2.462828419425271
37,2.49770026822244,2.370935786854137
38,2.489009803341281,2.315139364112507
39,2.5416217811646,2.6185422160408716
40,2.5103181139115365,2.3754339651627974
41,2.5020560256896482,2.3133906667882744
42,2.472710540217738,2.371466560797258
43,2.494578380738535,2.433044021779841
44,2.4807486995573966,2.3015021573413503
45,2.4741849380154766,2.2891122102737427
46,2.4812349888586227,2.4355025724931196
47,2.480434294669859,2.4256167845292524
48,2.4689610811971847,2.2816038809039374
49,2.492311937193717,2.3816059177572075
50,2.474295989159615,2.7502975247123023
