Epoch,Train_Loss,Val_Loss
1,3.1145822143084123,3.0337645612787782
2,3.0490334056840656,3.012351952362479
3,3.0432561122273145,3.0235111906863095
4,3.026755636525259,3.0202869550700773
5,3.0193831538291356,3.0079263137620793
6,3.0071220605127644,3.045506799691602
7,3.0006898480810618,3.082094908022044
8,2.9927171462199142,2.966435113235524
9,2.984085920479214,2.97149099461865
10,2.985103644692061,2.9525649045643054
11,2.9607743508460227,2.948998184841976
12,2.9663024732941077,2.9935920897283053
13,2.957680399153839,2.9800359308719635
14,2.939188559457921,2.911735664857061
15,2.937244331627561,2.959285117293659
16,2.9392038075286044,2.907172099801532
17,2.9273799869575,2.906698340648099
18,2.9288163796851507,2.8867265867036687
19,2.9242267570736113,2.898899922506851
20,2.9083704394860224,2.9253704538732244
21,2.911969502374791,2.8888689802404035
22,2.906235413985294,2.871431874078617
23,2.8916175745819745,2.9334213406893244
24,2.9156174616594064,2.9193623920804574
25,2.8980059660317603,2.8671692533974062
26,2.892130990430974,2.8996647523160566
27,2.8892638895725993,2.8639321018729293
28,2.882065475771302,2.8747721259531223
29,2.897430253786999,2.933101729342812
30,2.881355001346061,2.864517038067182
31,2.873350496420212,2.877964649284095
32,2.878940266867479,2.866270151185362
33,2.9073176557819047,2.8946513859064957
34,2.880008274264503,2.861904096446539
35,2.878279929359754,2.856609784850949
36,2.8722201979212594,2.8721240884379338
37,2.8682335799461915,2.8646174901933
38,2.884238815490614,2.8942854559996674
39,2.8714492369377824,2.8832961272513655
40,2.8724227601891026,2.8648256690878617
41,2.8717675662615845,2.846690993298564
42,2.875798027766378,2.862592989676877
43,2.883968934155347,2.8303774626631486
44,2.854542201156156,2.9140753423174224
45,2.8638016950143013,2.8728049671963642
46,2.863298994930167,2.8630073771142124
47,2.8641673646736563,2.847563345965586
48,2.8373281913891173,2.8305908164434266
49,2.8502432741878327,2.8841587630541703
50,2.847528891670599,2.79852966702821
51,2.8425331913065492,2.838947351303017
52,2.839531461332451,2.879097259096932
53,2.842589469855292,2.8208570647657965
54,2.8444551824216258,2.8532176511852363
55,2.825964156865028,2.795386551242126
56,2.8426845792615625,2.78383569419384
57,2.838699689821193,2.8527056271569773
58,2.8439891950080267,2.84341089819607
59,2.8348336702114656,2.797599678303589
60,2.8147141796193624,2.810979521849699
61,2.814882768350735,2.8663365145524344
62,2.830803420721439,2.783486499859576
63,2.8065193300707296,2.7814453842869975
64,2.819218092189546,2.8177091385188855
65,2.8206748325181636,2.7939876776776815
66,2.7918659459080613,2.7673002823925854
67,2.792757165405834,2.7878813989329756
68,2.78983018377371,2.776401575981525
69,2.8048431800122846,2.780802712628716
70,2.8078395209945084,2.7978168485457435
71,2.7893795053425587,2.7882144359642997
72,2.8107844296385323,2.857407131477406
73,2.8096749748577152,2.7910916407903037
74,2.7881287034404907,2.7917296577963913
75,2.768897671840693,2.773966017260886
76,2.782719942299943,2.7603069376527216
77,2.7840329130882755,2.7507252549393133
78,2.7667943617623103,2.7801436222436133
79,2.784478789750944,2.7529479963214776
80,3.0272622579022457,2.7576108012805904
81,2.7755934525477257,2.7807725082364
82,2.7738751842264544,2.76128991471048
83,2.7750090083532166,2.7817123581965766
84,2.7716531263370263,2.7628567556017325
85,2.766017110462774,2.78537352330852
86,2.773132507934382,2.7879983598464415
87,2.7565776257399928,2.772652610221453
88,2.76238462341982,2.756221711374166
89,2.757288241595553,2.782264342825664
90,2.770914520087995,2.7988383031466553
91,2.7543532406551794,2.744395716932782
92,2.751965757916894,2.726579589932634
93,2.7454707471555784,2.759557081419125
94,2.7464671072207,2.760570893423599
95,2.7276103648177363,2.7939837897817292
96,2.754239897194662,2.761228113059412
97,2.7468260793309462,2.7808337627272857
98,2.7644466691111265,2.775116413570287
99,2.7382777224768673,2.7160490348673703
100,2.7334491377859784,2.8409677801424995
101,2.756243335115805,2.747997071659356
102,2.750353429139706,2.7880509938848648
103,2.7483579381777528,2.735005724325515
104,2.749192943959905,2.801594995354351
105,2.7489733630627917,2.723757011195024
106,2.7588913375348376,2.77309019628324
107,2.742570072608559,2.764566192370758
108,2.7264160151805794,2.8137385694865595
109,2.7203180297163496,2.7277950505938446
110,2.722251751313084,2.769674970654019
111,2.7346881377723133,2.7116730775226627
112,2.7353109884026803,2.722374654129932
113,2.747856342870938,2.7277990750837744
114,2.711832843067353,2.719801669319471
115,2.7082626601321653,2.688907703286723
116,3.1772657840659746,2.8788729525710406
117,2.764197612017916,2.757035561428781
118,2.7479224437684344,2.779985356487726
119,2.755496493818467,2.7472363543092158
120,2.7267615621942176,2.734236925056106
121,2.730798400677087,2.711572350117198
122,2.712149508885647,2.725769922921532
123,2.711409903605256,2.6803448038143025
124,2.7521568233506724,2.690047684730145
125,2.7177086698642947,2.689395444434986
126,2.712351055848494,2.8464167222642063
127,2.741284314085517,2.6810802924528456
128,2.70061086301218,2.673999809382255
129,2.7300695978889338,2.715353900272595
130,2.7066665447333405,2.745435444409387
131,2.7048141451127696,2.6928703220267045
132,2.7036087221482346,2.7328441148264364
133,2.7052450068948564,2.6834181659577188
134,2.689156766000547,2.6792640191944024
135,2.7008416210873083,2.751119645802598
136,2.817333855911305,2.7067198753356934
137,2.7376398806247795,2.714193963690808
138,2.7064193404818835,2.719512850046158
139,2.698866241856625,2.739188289041059
140,2.705891428940129,2.6684813455008625
141,2.711802290981276,2.657637091320858
142,2.7129805046868953,2.694377212147964
143,2.699133528952013,2.6919397845080026
144,2.687598585690323,2.7090197514023697
145,2.6985985364830283,2.6826793818097365
146,2.69003688008116,2.647730159132104
147,2.6858542041297544,2.713531597403058
148,2.698696307968675,2.7009944541935336
149,2.691446551758992,2.6845819916118656
150,2.679772400803733,2.6659852339510333
151,2.6836008514490044,2.6582371328483547
152,2.675317561809431,2.734925752538338
153,2.6628615372536477,2.7173925779367747
154,2.690025711464777,2.6791073962261804
155,2.6988920261593243,2.7060500144174227
156,2.72442073466485,2.758966392330956
157,2.694411504033365,2.6552463652271974
158,2.677568318420335,2.7351005375385284
159,2.6665046954886957,2.6704254434035537
160,2.677415198139977,2.651443563532411
161,2.6886774011348424,2.672464218055993
162,2.6606918338098025,2.6567100323083106
163,2.6936923372640944,2.6712328138058647
164,2.6843433594494535,2.714772808447219
165,2.7037673090633594,2.6474024107058844
166,2.6617676354944706,2.6913313706193054
167,2.658508826831454,2.6846948846390375
168,2.6564406334308157,2.660213572283586
169,2.64796633096902,2.6606370388415823
170,2.648101225887474,2.6384153146492806
171,2.699455543045412,2.667963015667179
172,2.6653447647889457,2.6843874416591826
173,2.6741974985128953,2.6526158789270804
174,2.632040936369122,2.6604035177774596
175,2.6473735254584696,2.6502639319290195
176,2.6437810871161913,2.6645553687162566
