Epoch,Train_Loss,Val_Loss
1,957.6859817504883,464.074520111084
2,378.9675064086914,348.9232292175293
3,374.68299865722656,379.0814514160156
4,378.66197204589844,362.6854705810547
5,352.7772674560547,336.6153984069824
6,326.4223175048828,307.57056427001953
7,298.5254325866699,294.52930068969727
8,300.81272888183594,304.8894462585449
9,309.317626953125,303.39698791503906
10,300.52333068847656,292.2964057922363
11,291.24689865112305,290.9863624572754
12,293.6895446777344,292.81369400024414
13,292.94409561157227,291.6257781982422
14,293.6491584777832,290.04967498779297
15,290.53010177612305,289.9293899536133
16,290.940242767334,289.822696685791
17,293.3768196105957,290.03738021850586
18,291.71497344970703,289.52124404907227
19,292.594051361084,289.914852142334
20,293.56786727905273,289.9243850708008
21,294.69651794433594,289.892147064209
22,291.65968322753906,289.7253532409668
23,292.892578125,289.9636650085449
24,290.39760971069336,289.3160095214844
25,292.68898010253906,289.4027328491211
26,289.7833137512207,289.76013946533203
27,292.30950927734375,289.62493896484375
28,293.22652435302734,289.64593505859375
29,290.36291885375977,289.2551021575928
30,290.119815826416,289.32920837402344
31,291.4649543762207,289.1461524963379
32,293.7556915283203,289.9949607849121
33,290.60763931274414,289.19095611572266
34,295.3218631744385,291.08223724365234
35,293.3429870605469,289.1598129272461
36,291.1597595214844,290.31185150146484
37,291.7266960144043,290.1938171386719
38,290.6710433959961,289.1876583099365
39,293.6794128417969,288.95677947998047
40,290.4404182434082,289.0962905883789
41,291.4203338623047,289.0295944213867
42,292.29499435424805,288.90796089172363
43,290.0948181152344,288.72046279907227
44,291.41185760498047,288.61815643310547
45,293.62370681762695,288.96491622924805
46,295.2231025695801,288.89898681640625
47,289.82336044311523,288.2875633239746
48,292.5648612976074,289.4375305175781
49,290.5245132446289,288.2526550292969
50,290.1615905761719,288.1742420196533
51,291.2257957458496,288.7705841064453
52,290.7664031982422,288.1183052062988
53,292.35014724731445,289.10596084594727
54,293.24695205688477,288.9531364440918
55,292.62289810180664,289.45006561279297
56,290.0848197937012,288.5044937133789
57,291.7569065093994,288.62913513183594
58,292.7221488952637,289.2579116821289
59,291.2774467468262,287.7719192504883
60,290.3642463684082,287.59917640686035
61,288.48534774780273,287.2374954223633
62,290.30871200561523,287.6332206726074
63,299.95923042297363,288.7354393005371
64,290.2924003601074,287.77808380126953
65,293.55450439453125,289.52466201782227
66,293.74621772766113,288.12546157836914
67,288.24912452697754,287.96617126464844
68,292.29065322875977,288.23946380615234
69,290.96342849731445,288.73472595214844
70,288.4742202758789,287.64087677001953
71,291.18910217285156,287.42821502685547
72,288.9541015625,287.3124084472656
73,293.4640464782715,288.8697166442871
74,290.88267517089844,287.1871910095215
75,303.5230407714844,291.25549697875977
76,294.88655853271484,289.7553081512451
77,291.6458396911621,288.4210319519043
78,291.82308197021484,287.087646484375
79,293.90552520751953,289.39384841918945
80,288.9871940612793,287.10789489746094
81,290.45241928100586,287.2652053833008
82,287.6963996887207,287.6331901550293
83,288.25555419921875,286.2838325500488
84,288.1914176940918,286.12543869018555
85,287.4980125427246,286.63639068603516
86,292.4678764343262,286.4031791687012
87,289.49057388305664,286.07056045532227
88,289.8180046081543,285.43517684936523
89,289.57722091674805,287.08557510375977
90,288.2465934753418,286.2576332092285
91,288.405086517334,285.3179473876953
92,286.257022857666,285.7138481140137
93,286.7103500366211,284.93275451660156
94,289.40307235717773,285.4207992553711
95,290.1952819824219,286.8128890991211
96,290.0183334350586,286.29063415527344
97,289.0280227661133,287.38024139404297
98,292.0674057006836,286.16381454467773
99,290.594425201416,284.7786350250244
100,289.3090419769287,284.6986274719238
101,287.60020446777344,284.5496063232422
102,289.0527458190918,284.9031066894531
103,288.65641021728516,284.5747528076172
104,290.3118591308594,286.0955505371094
105,287.38559341430664,284.85136795043945
106,285.5932846069336,283.96330642700195
107,286.61314392089844,284.3763771057129
108,288.12968826293945,284.26146697998047
109,288.7578010559082,284.00571060180664
110,286.80975341796875,284.1656265258789
111,286.9419975280762,283.5975341796875
112,289.75282287597656,283.8101234436035
113,286.5242729187012,283.60970306396484
114,290.3350715637207,285.79060554504395
115,287.1645317077637,282.9520492553711
116,283.1442222595215,282.88354682922363
117,288.2708511352539,283.25926399230957
118,289.00954818725586,284.71950912475586
119,287.9285545349121,283.46908950805664
120,284.7591323852539,282.9520568847656
121,286.0936698913574,284.280704498291
122,284.7713851928711,282.5718460083008
123,285.4964141845703,282.59016036987305
124,289.987606048584,283.6890525817871
125,287.49035453796387,283.9653968811035
126,288.7002487182617,282.5260124206543
127,285.81065368652344,281.96212005615234
128,283.47901153564453,281.9626655578613
129,283.82873916625977,282.012638092041
130,285.3693084716797,281.5717296600342
131,289.1398124694824,284.2903366088867
132,285.3011665344238,281.78054428100586
133,287.9351119995117,282.61951446533203
134,289.27605056762695,283.80455780029297
135,286.4286231994629,282.2119026184082
136,294.56496810913086,285.2066478729248
137,288.3389701843262,282.3934440612793
138,288.1122131347656,284.530086517334
139,288.47192001342773,281.68102645874023
140,285.3524627685547,283.36207580566406
141,284.8770179748535,280.7420997619629
142,287.3262348175049,282.07287216186523
143,282.34958267211914,280.67846298217773
144,286.6121711730957,282.05138397216797
145,285.55602645874023,280.95201873779297
146,284.1150588989258,281.1170539855957
147,286.53980445861816,281.9254684448242
148,284.0536308288574,280.6326599121094
149,299.5162887573242,285.5256996154785
150,282.77478790283203,281.5460777282715
151,283.392370223999,282.79765701293945
152,285.80981826782227,281.30388259887695
153,283.5717010498047,280.9051322937012
154,282.1238708496094,279.7749366760254
155,281.1884956359863,279.75582122802734
156,283.5314140319824,279.8087635040283
157,281.6847496032715,280.3478355407715
158,282.4398708343506,279.21981048583984
159,280.5309829711914,279.2749137878418
160,280.2320327758789,279.0210647583008
161,282.0521125793457,279.3935127258301
162,280.14916610717773,278.77763748168945
163,282.7500228881836,279.21399307250977
164,279.2724418640137,279.09002685546875
165,280.6404037475586,279.0930633544922
166,283.3330421447754,278.8900737762451
167,281.3929023742676,278.5093803405762
168,279.6477508544922,278.5760612487793
169,283.316162109375,278.8473091125488
170,279.1979331970215,278.0170612335205
171,282.55849838256836,279.45914459228516
172,281.9250946044922,277.809326171875
173,281.9327201843262,278.7863082885742
174,286.1168518066406,278.52955627441406
175,279.8652534484863,278.3494453430176
176,280.4864273071289,278.20374488830566
177,282.52843475341797,280.0450553894043
178,281.96143341064453,279.0360908508301
179,280.31172943115234,277.58863830566406
180,279.4236030578613,278.16284942626953
181,281.9216537475586,278.3123664855957
182,280.1920471191406,278.08631134033203
183,279.83398818969727,277.94421768188477
184,281.95310974121094,277.5019989013672
185,281.22558975219727,276.78136825561523
186,278.291015625,277.5608329772949
187,278.67546463012695,276.5789451599121
188,285.84660720825195,278.46299743652344
189,277.5759048461914,276.2303352355957
190,279.9648971557617,276.36440658569336
191,280.4134750366211,279.28636932373047
192,281.0940818786621,278.6163864135742
193,291.40937423706055,278.52631759643555
194,283.42691230773926,280.3066940307617
195,280.2037582397461,276.0855903625488
196,277.80420303344727,278.84156036376953
197,282.08527755737305,278.7207679748535
198,278.89469146728516,277.3038673400879
199,279.542179107666,276.85607147216797
200,278.17107009887695,278.0379867553711
201,282.31757736206055,275.62399673461914
202,276.2372817993164,275.2619934082031
203,278.8346519470215,275.693359375
204,276.78578186035156,275.7688407897949
205,279.2812747955322,275.72106170654297
206,280.6592559814453,276.90566635131836
207,278.00389099121094,274.37384605407715
208,275.12792205810547,274.2505531311035
209,276.7593231201172,274.2682762145996
210,274.99179458618164,274.7020435333252
211,276.39992904663086,273.98570251464844
212,277.21231842041016,274.1562614440918
213,279.4666061401367,274.7086868286133
214,276.6341018676758,273.6160545349121
215,276.7726345062256,274.08308029174805
216,276.98034286499023,274.69115829467773
217,280.382511138916,276.1096992492676
218,279.5352725982666,274.4072570800781
219,277.72685623168945,274.1479034423828
220,275.07527923583984,273.27770233154297
221,274.2318458557129,273.12339782714844
222,281.1568298339844,273.00452041625977
223,275.9843292236328,273.0656509399414
224,277.14746856689453,274.2333679199219
225,275.48414611816406,272.56018447875977
226,274.8864936828613,273.0204086303711
227,276.14772033691406,273.21961402893066
228,275.9899024963379,273.5103931427002
229,273.0322494506836,272.5024223327637
230,281.0841369628906,275.47840118408203
231,279.3041763305664,274.0416831970215
232,276.15110778808594,273.3003807067871
233,276.15316581726074,273.0996322631836
234,276.0698661804199,272.7167320251465
235,279.6321392059326,272.9302062988281
236,274.89316177368164,272.22485733032227
237,273.6457939147949,272.4891586303711
238,274.8462829589844,274.4976921081543
239,285.65295791625977,272.47210693359375
240,274.8460998535156,272.30335998535156
241,273.7832260131836,271.2482376098633
242,274.08637619018555,272.27514266967773
243,272.72521209716797,271.80395126342773
244,273.5514221191406,270.8555145263672
245,274.19600677490234,271.7296257019043
246,280.82804107666016,271.4670066833496
247,274.97927474975586,271.97676849365234
248,273.72429275512695,271.1155433654785
249,277.51683807373047,274.64479064941406
250,274.8731575012207,270.46559143066406
251,275.8339328765869,271.1883316040039
252,275.38506507873535,272.4753532409668
253,272.4889602661133,271.0441436767578
254,273.4083557128906,270.08280181884766
255,272.3849067687988,270.5326900482178
256,275.80888748168945,270.5782356262207
257,273.2823829650879,269.8566436767578
258,275.12097549438477,270.3455581665039
259,273.6697769165039,269.5145378112793
260,281.31412506103516,272.8775939941406
261,274.64233779907227,269.0039577484131
262,269.3817138671875,269.6900100708008
263,276.4449920654297,272.1551704406738
264,271.7895622253418,268.93399810791016
265,270.56526947021484,269.2256965637207
266,272.783504486084,268.6733512878418
267,278.34837341308594,268.93025970458984
268,270.1475257873535,269.0079879760742
269,272.7111129760742,268.6609649658203
270,272.94970703125,269.59782791137695
271,270.88733673095703,268.6844596862793
272,269.08569717407227,268.166748046875
273,270.96899795532227,268.2990417480469
274,273.80706787109375,267.9521255493164
275,273.0091857910156,269.75020599365234
276,271.64410400390625,268.3136615753174
277,270.63376235961914,267.9511184692383
278,269.0605163574219,267.86439514160156
279,269.9126091003418,267.5514717102051
280,271.4497261047363,268.2364864349365
281,272.2299861907959,268.1166572570801
282,269.30649757385254,268.92247009277344
283,272.12185287475586,268.09607696533203
284,272.7455139160156,270.6425247192383
285,275.9226837158203,267.4804801940918
286,267.4664192199707,266.73215103149414
287,275.0675354003906,270.6280708312988
288,281.3042793273926,266.66405868530273
289,270.5999526977539,266.5304927825928
290,269.3953628540039,266.7164726257324
291,269.3524513244629,266.71435546875
292,269.2813262939453,266.37421798706055
293,276.59056282043457,267.8072166442871
294,268.68431091308594,266.8725051879883
295,272.2730941772461,266.67320251464844
296,268.2992744445801,266.02122497558594
297,268.45142364501953,266.64960861206055
298,273.1002197265625,265.7835922241211
299,269.65892791748047,267.61185455322266
300,273.91004943847656,266.6117534637451
301,269.66547203063965,266.9711608886719
302,267.17292404174805,266.25768661499023
303,272.8551330566406,266.87553787231445
304,267.0516166687012,264.50493812561035
305,266.5961685180664,265.8059959411621
306,267.94725799560547,264.8295783996582
307,268.26354789733887,264.4659423828125
308,265.8467140197754,264.47875213623047
309,267.88437271118164,264.7595443725586
310,265.54781341552734,264.0198783874512
311,273.3543510437012,266.18851470947266
312,265.33142471313477,264.4580764770508
313,267.15710067749023,264.84972953796387
314,268.0998306274414,265.27807998657227
315,268.2657127380371,264.6506690979004
316,267.55410385131836,264.5703239440918
317,266.44421768188477,263.90001487731934
318,268.17455673217773,265.91016006469727
319,268.19543838500977,263.5700912475586
320,269.430700302124,264.10149002075195
321,270.18873596191406,266.26151275634766
322,273.95962715148926,265.25411224365234
323,266.7761764526367,264.1685905456543
324,267.39898681640625,264.0724983215332
325,265.34033584594727,263.4074459075928
326,265.40660858154297,262.62096405029297
327,264.5472717285156,262.86425399780273
328,264.06914138793945,263.4033622741699
329,264.32357597351074,262.78353118896484
330,265.5172519683838,262.2732810974121
331,272.1002082824707,262.878173828125
332,264.72736740112305,263.01061630249023
333,265.95180892944336,261.7445869445801
334,263.72216415405273,261.5265064239502
335,264.1845169067383,261.80742263793945
336,265.3102226257324,261.776517868042
337,264.69482040405273,262.2976493835449
338,267.900146484375,264.37843322753906
339,272.0506362915039,262.22450256347656
340,263.5083827972412,260.9197463989258
341,268.4513168334961,262.65807342529297
342,266.8348503112793,261.2600631713867
343,261.73297119140625,260.7507972717285
344,266.62829971313477,261.79541397094727
345,261.8950996398926,260.7018928527832
346,274.4488105773926,263.75537490844727
347,265.6946716308594,263.4286994934082
348,263.2030029296875,262.65981674194336
349,264.50775718688965,260.50755310058594
350,263.5427131652832,262.21399688720703
351,263.06148529052734,260.1967353820801
352,261.53310775756836,260.2047691345215
353,261.4009704589844,259.9255142211914
354,263.7632179260254,260.02903747558594
355,260.9244079589844,260.4437789916992
356,261.51282501220703,260.2337226867676
357,273.1321201324463,262.3678283691406
358,267.34835052490234,259.9353713989258
359,262.37033462524414,259.4273376464844
360,262.7050476074219,260.2990074157715
361,262.1276435852051,259.11856842041016
362,259.9939193725586,258.71178817749023
363,264.03585052490234,260.65301513671875
364,261.43852615356445,258.6726875305176
365,260.6412296295166,258.483642578125
366,261.0827331542969,258.7019577026367
367,260.3428497314453,258.9374084472656
368,263.5821075439453,260.67042541503906
369,260.75476837158203,258.77758598327637
370,264.8736038208008,260.07324981689453
371,263.32739067077637,259.2403335571289
372,259.19059562683105,257.9636878967285
373,262.0434150695801,259.29995346069336
374,260.40174102783203,257.55150985717773
375,259.8650894165039,257.3106117248535
376,258.9911231994629,257.1952590942383
377,264.925931930542,259.30447578430176
378,260.7644519805908,258.0612678527832
379,260.59647369384766,257.33785247802734
380,258.17618560791016,256.550479888916
381,258.8348045349121,256.96718978881836
382,258.43968963623047,256.252628326416
383,262.12863540649414,257.09412384033203
384,258.347957611084,255.9330291748047
385,261.02975845336914,257.5223731994629
386,257.6039352416992,256.4397392272949
387,258.1636047363281,256.5773124694824
388,258.290584564209,256.37671661376953
389,258.6922664642334,255.82783699035645
390,260.1763801574707,257.54529762268066
391,258.61204528808594,255.4504508972168
392,260.0177764892578,257.2112464904785
393,259.5021743774414,255.4007797241211
394,257.9584255218506,255.12970542907715
395,257.06792068481445,255.32715606689453
396,256.94841384887695,254.74670028686523
397,258.3726043701172,255.09035873413086
398,255.7611083984375,254.81956100463867
399,257.63194274902344,254.33423233032227
400,257.5817985534668,254.33710098266602
401,259.30969619750977,256.51367568969727
402,262.12812423706055,256.2107391357422
403,257.84222412109375,254.35506057739258
404,254.87677764892578,255.64896392822266
405,258.39907455444336,255.0980453491211
406,255.66338348388672,254.62743377685547
407,258.64651107788086,255.59977912902832
408,257.36860275268555,254.45609283447266
409,257.1687698364258,255.505859375
410,258.64871406555176,254.9602928161621
411,257.3290214538574,254.66765594482422
412,257.53196144104004,254.07823181152344
413,255.7608985900879,253.64458084106445
414,256.43044662475586,254.1379165649414
415,254.58354568481445,253.6498260498047
416,259.81524085998535,254.27061462402344
417,254.64768981933594,253.60565757751465
418,255.25631141662598,253.28972244262695
419,255.04440307617188,253.8393669128418
420,255.01171875,252.7397232055664
421,256.3078384399414,251.9306755065918
422,255.61915588378906,253.2549171447754
423,255.0673370361328,252.8129711151123
424,254.0486183166504,252.24762153625488
425,260.14669036865234,254.09093284606934
426,255.97490692138672,251.96710968017578
427,259.0147895812988,252.15900039672852
428,253.59700393676758,251.91422271728516
429,257.36610984802246,253.61634826660156
430,254.48955917358398,251.8696346282959
431,252.12025833129883,251.98828887939453
432,256.5861930847168,252.64839935302734
433,254.6106719970703,252.79595947265625
434,266.81974601745605,253.57872009277344
435,254.10068893432617,251.67101097106934
436,252.72216033935547,251.13065338134766
437,254.95548629760742,251.4741439819336
438,256.04151153564453,251.72217559814453
439,255.41971588134766,250.8457374572754
440,253.15312957763672,251.3210678100586
441,254.96320343017578,250.63013076782227
442,252.23477172851562,250.26477432250977
443,254.2951202392578,250.47103881835938
444,251.63772583007812,250.70526504516602
445,259.2948684692383,250.44576263427734
446,255.5417022705078,252.76722717285156
447,253.6014175415039,250.3219814300537
